State,Action,Q-Value
"(1, 1.0, 0.0, 0.0)",4.0,0.6
"(1, 1.0, 1.0, 2.0)",0.0,0.0
"(1, 1.0, 1.0, 2.0)",2.0,0.3
"(1, 1.0, 1.0, 2.0)",4.0,0.0
"(1, 1.0, 1.0, 2.0)",1.0,0.035425000000000005
"(1, 1.0, 1.0, 2.0)",3.0,0.0
"(1, 1.0, 1.0, 3.0)",0.0,0.0
"(1, 1.0, 1.0, 3.0)",2.0,1.4580000000000002
"(1, 1.0, 1.0, 3.0)",4.0,0.0005904899999999999
"(1, 1.0, 1.0, 3.0)",1.0,0.009
"(1, 1.0, 1.0, 3.0)",3.0,1.42155e-05
"(1, 1.0, 1.0, 4.0)",1.0,0.0
"(1, 1.0, 1.0, 4.0)",3.0,0.0
"(1, 1.0, 1.0, 4.0)",0.0,0.0
"(1, 1.0, 1.0, 4.0)",2.0,0.0
"(1, 1.0, 1.0, 4.0)",4.0,0.0
"(1, 1.0, 2.0, 3.0)",1.0,0.0
"(1, 1.0, 2.0, 3.0)",3.0,0.00081
"(1, 1.0, 2.0, 3.0)",0.0,0.1
"(1, 1.0, 2.0, 3.0)",2.0,0.00132435
"(1, 1.0, 2.0, 3.0)",4.0,0.0
"(1, 1.0, 3.0, 4.0)",2.0,2.0
"(1, 1.0, 3.0, 4.0)",4.0,0.6
"(1, 1.0, 3.0, 4.0)",1.0,2.0
"(1, 2.0, 0.0, 2.0)",1.0,5.904899999999999e-06
"(1, 2.0, 0.0, 2.0)",3.0,1.9682999999999998e-05
"(1, 2.0, 1.0, 0.0)",3.0,0.0081
"(1, 2.0, 1.0, 2.0)",1.0,0.1
"(1, 2.0, 1.0, 2.0)",3.0,0.004082805
"(1, 2.0, 1.0, 2.0)",0.0,0.0
"(1, 2.0, 1.0, 2.0)",2.0,0.0
"(1, 2.0, 1.0, 3.0)",4.0,0.0
"(1, 2.0, 1.0, 3.0)",1.0,0.909
"(1, 2.0, 1.0, 3.0)",3.0,0.0
"(1, 2.0, 1.0, 3.0)",0.0,0.024477147
"(1, 2.0, 1.0, 3.0)",2.0,7.29e-05
"(1, 2.0, 1.0, 4.0)",1.0,0.00021869999999999998
"(1, 2.0, 1.0, 4.0)",3.0,0.027
"(1, 2.0, 1.0, 4.0)",2.0,0.0
"(1, 2.0, 1.0, 6.0)",1.0,0.3
"(1, 2.0, 2.0, 3.0)",0.0,0.0
"(1, 2.0, 2.0, 3.0)",2.0,0.0
"(1, 2.0, 2.0, 3.0)",4.0,0.0
"(1, 2.0, 2.0, 3.0)",1.0,0.6699510000000001
"(1, 2.0, 2.0, 3.0)",3.0,0.0243
"(1, 2.0, 2.0, 4.0)",3.0,0.09
"(1, 2.0, 3.0, 3.0)",3.0,0.3
"(1, 2.0, 3.0, 3.0)",2.0,0.09
"(1, 2.0, 3.0, 3.0)",4.0,0.03015
